utterance_id,emotion,start_sec,end_sec,source_emotion_file,duration_sec,session,speaker,gender_proxy
Ses01M_script01_1_M014,fru,145.36,151.18,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,5.819999999999993,Ses01,Ses01M,M
Ses01M_script01_1_M015,fru,154.65,165.33,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,10.680000000000007,Ses01,Ses01M,M
Ses01M_script01_1_M016,xxx,168.645,170.37,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,1.7249999999999943,Ses01,Ses01M,M
Ses01M_script01_1_M017,neu,175.61,179.29,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,3.6799999999999784,Ses01,Ses01M,M
Ses01M_script01_1_M018,fru,183.19,185.74,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,2.5500000000000114,Ses01,Ses01M,M
Ses01M_script01_1_M019,fru,187.8,190.56,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,2.759999999999991,Ses01,Ses01M,M
Ses01M_script01_1_M020,ang,192.24,204.6689,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,12.428899999999999,Ses01,Ses01M,M
Ses01M_script01_1_M021,ang,210.78,213.83,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,3.0500000000000114,Ses01,Ses01M,M
Ses01M_script01_1_M022,fru,234.24,241.22,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,6.97999999999999,Ses01,Ses01M,M
Ses01M_script01_1_M023,ang,243.55,245.9,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,2.3499999999999943,Ses01,Ses01M,M
Ses01M_script01_1_M024,sad,250.7344,254.349,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,3.614599999999996,Ses01,Ses01M,M
Ses01M_script01_1_M025,xxx,258.29,267.62,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,9.329999999999984,Ses01,Ses01M,M
Ses01M_script01_1_M026,fru,273.39,277.85,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,4.460000000000036,Ses01,Ses01M,M
Ses01M_script01_1_M027,fru,280.39,282.4625,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,2.072499999999991,Ses01,Ses01M,M
Ses01M_script01_1_M028,fru,288.42,295.59,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,7.169999999999959,Ses01,Ses01M,M
Ses01M_script01_1_M029,xxx,319.95,321.97,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,2.0200000000000387,Ses01,Ses01M,M
Ses01M_script01_1_M030,fru,322.82,329.97,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,7.150000000000034,Ses01,Ses01M,M
Ses01M_script01_1_M031,fru,334.5001,346.89,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,12.389900000000011,Ses01,Ses01M,M
Ses01M_script01_1_M032,fru,348.52,353.4525,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,4.9325000000000045,Ses01,Ses01M,M
Ses01M_script01_1_M033,xxx,356.52,359.2584,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,2.738400000000013,Ses01,Ses01M,M
Ses01M_script01_1_M034,ang,364.25,368.55,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,4.300000000000011,Ses01,Ses01M,M
Ses01M_script01_1_M035,ang,369.3,380.49,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,11.189999999999998,Ses01,Ses01M,M
Ses01M_script01_1_M036,fru,380.6425,383.3415,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,2.6990000000000123,Ses01,Ses01M,M
Ses01M_script01_1_M037,neu,389.2,392.15,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,2.9499999999999886,Ses01,Ses01M,M
Ses01M_script01_1_M038,sad,394.4,397.08,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,2.680000000000007,Ses01,Ses01M,M
Ses01M_script01_1_M039,xxx,405.18,407.51,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,2.329999999999984,Ses01,Ses01M,M
Ses01M_script01_1_M040,sad,408.0,410.1525,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,2.152499999999975,Ses01,Ses01M,M
Ses01M_script01_1_M041,ang,412.13,414.78,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,2.6499999999999773,Ses01,Ses01M,M
Ses01M_script01_1_M042,sad,418.6034,423.2925,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,4.689099999999996,Ses01,Ses01M,M
Ses01M_script01_2_F000,ang,5.3913,8.235,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,2.8436999999999992,Ses01,Ses01M,M
Ses01M_script01_2_F001,ang,12.74,17.28,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,4.540000000000001,Ses01,Ses01M,M
Ses01M_script01_2_F002,xxx,32.63,35.3425,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,2.7124999999999986,Ses01,Ses01M,M
Ses01M_script01_2_F003,xxx,36.76,39.48,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,2.719999999999999,Ses01,Ses01M,M
Ses01M_script01_2_F004,ang,41.18,44.7,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,3.520000000000003,Ses01,Ses01M,M
Ses01M_script01_2_F005,ang,47.62,56.06,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,8.440000000000005,Ses01,Ses01M,M
Ses01M_script01_2_F006,xxx,64.42,72.36,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,7.939999999999998,Ses01,Ses01M,M
Ses01M_script01_2_F007,xxx,74.01,86.77,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,12.759999999999991,Ses01,Ses01M,M
Ses01M_script01_2_F008,fru,92.83,103.0,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,10.170000000000002,Ses01,Ses01M,M
Ses01M_script01_2_F009,ang,104.705,118.32,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,13.614999999999995,Ses01,Ses01M,M
Ses01M_script01_2_F010,xxx,120.94,124.39,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,3.450000000000003,Ses01,Ses01M,M
Ses01M_script01_2_F011,ang,124.98,135.2991,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,10.319100000000006,Ses01,Ses01M,M
Ses01M_script01_2_F012,ang,136.61,145.6,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,8.98999999999998,Ses01,Ses01M,M
Ses01M_script01_2_F013,ang,145.64,150.29,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,4.650000000000006,Ses01,Ses01M,M
Ses01M_script01_2_F014,xxx,159.3,161.86,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,2.5600000000000023,Ses01,Ses01M,M
Ses01M_script01_2_M000,neu,8.4194,12.92,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,4.5006,Ses01,Ses01M,M
Ses01M_script01_2_M001,neu,18.19,25.36,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,7.169999999999998,Ses01,Ses01M,M
Ses01M_script01_2_M002,fru,26.55,32.19,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,5.639999999999997,Ses01,Ses01M,M
Ses01M_script01_2_M003,fru,34.71,37.21,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,2.5,Ses01,Ses01M,M
Ses01M_script01_2_M004,fru,39.17,41.69,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,2.519999999999996,Ses01,Ses01M,M
Ses01M_script01_2_M005,fru,44.67,48.37,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,3.6999999999999957,Ses01,Ses01M,M
Ses01M_script01_2_M006,fru,63.52,65.28,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,1.759999999999998,Ses01,Ses01M,M
Ses01M_script01_2_M007,neu,71.88,74.4,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,2.5200000000000102,Ses01,Ses01M,M
Ses01M_script01_2_M008,fru,87.53,93.44,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,5.909999999999997,Ses01,Ses01M,M
Ses01M_script01_2_M009,fru,102.61,106.86,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,4.25,Ses01,Ses01M,M
Ses01M_script01_2_M010,fru,119.21,121.2425,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,2.032500000000013,Ses01,Ses01M,M
Ses01M_script01_2_M011,fru,124.2883,125.3375,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,1.049199999999999,Ses01,Ses01M,M
Ses01M_script01_2_M012,fru,134.69,137.07,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,2.3799999999999955,Ses01,Ses01M,M
Ses01M_script01_2_M013,fru,138.57,142.3975,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,3.827500000000015,Ses01,Ses01M,M
Ses01M_script01_2_M014,fru,144.44,146.79,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,2.3499999999999943,Ses01,Ses01M,M
Ses01M_script01_2_M015,ang,147.5375,152.12,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,4.58250000000001,Ses01,Ses01M,M
Ses01M_script01_2_M016,ang,152.66,157.89,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,5.22999999999999,Ses01,Ses01M,M
Ses01M_script01_2_M017,ang,163.38,167.43,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,4.050000000000011,Ses01,Ses01M,M
Ses01M_script01_3_F000,neu,8.2904,11.9425,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,3.652100000000001,Ses01,Ses01M,M
Ses01M_script01_3_F001,neu,14.5812,20.04,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,5.458799999999998,Ses01,Ses01M,M
Ses01M_script01_3_F002,xxx,20.7769,27.6,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,6.8231,Ses01,Ses01M,M
Ses01M_script01_3_F003,sad,30.15,38.2445,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,8.094500000000004,Ses01,Ses01M,M
Ses01M_script01_3_F004,neu,40.81,44.5425,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,3.7324999999999946,Ses01,Ses01M,M
Ses01M_script01_3_F005,sad,45.75,51.2332,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,5.4831999999999965,Ses01,Ses01M,M
Ses01M_script01_3_F006,sad,53.77,59.22,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,5.449999999999996,Ses01,Ses01M,M
Ses01M_script01_3_F007,xxx,76.82,80.32,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,3.5,Ses01,Ses01M,M
Ses01M_script01_3_F008,neu,80.64,85.28,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,4.640000000000001,Ses01,Ses01M,M
Ses01M_script01_3_F009,xxx,104.15,109.63,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,5.47999999999999,Ses01,Ses01M,M
Ses01M_script01_3_F010,xxx,148.7,150.8,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,2.1000000000000227,Ses01,Ses01M,M
Ses01M_script01_3_F011,xxx,150.83,154.14,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,3.309999999999974,Ses01,Ses01M,M
Ses01M_script01_3_F012,neu,161.93,165.3,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,3.3700000000000045,Ses01,Ses01M,M
Ses01M_script01_3_F013,xxx,167.8525,170.49,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,2.637500000000017,Ses01,Ses01M,M
Ses01M_script01_3_F014,exc,173.63,175.63,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,2.0,Ses01,Ses01M,M
Ses01M_script01_3_F015,exc,177.13,185.63,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,8.5,Ses01,Ses01M,M
Ses01M_script01_3_F016,hap,200.94,207.645,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,6.7050000000000125,Ses01,Ses01M,M
Ses01M_script01_3_F017,xxx,215.88,221.43,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,5.550000000000011,Ses01,Ses01M,M
Ses01M_script01_3_F018,sad,225.02,227.3023,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,2.2822999999999922,Ses01,Ses01M,M
Ses01M_script01_3_F019,sad,231.36,235.205,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,3.844999999999999,Ses01,Ses01M,M
Ses01M_script01_3_F020,xxx,236.99,243.44,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,6.449999999999989,Ses01,Ses01M,M
Ses01M_script01_3_F021,sad,253.41,256.4398,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,3.0297999999999945,Ses01,Ses01M,M
Ses01M_script01_3_F022,sad,265.5717,269.08,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,3.508299999999963,Ses01,Ses01M,M
Ses01M_script01_3_F023,sad,277.23,279.39,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,2.159999999999968,Ses01,Ses01M,M
Ses01M_script01_3_F024,sad,285.51,288.34,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,2.829999999999984,Ses01,Ses01M,M
Ses01M_script01_3_F025,sad,290.5787,293.79,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,3.2112999999999943,Ses01,Ses01M,M
Ses01M_script01_3_F026,sad,455.26,458.74,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,3.480000000000018,Ses01,Ses01M,M
Ses01M_script01_3_F027,xxx,464.0599,472.87,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,8.810099999999977,Ses01,Ses01M,M
Ses01M_script01_3_F028,xxx,473.5225,480.15,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,6.627499999999998,Ses01,Ses01M,M
Ses01M_script01_3_F029,xxx,481.65,495.67,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,14.020000000000039,Ses01,Ses01M,M
Ses01M_script01_3_F030,hap,510.69,513.8625,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,3.172499999999957,Ses01,Ses01M,M
Ses01M_script01_3_M000,hap,11.86,15.1286,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,3.268600000000001,Ses01,Ses01M,M
Ses01M_script01_3_M001,hap,28.1,30.585,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,2.4849999999999994,Ses01,Ses01M,M
Ses01M_script01_3_M002,sad,38.46,41.3299,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,2.8699000000000012,Ses01,Ses01M,M
Ses01M_script01_3_M003,xxx,44.17,46.065,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,1.894999999999996,Ses01,Ses01M,M
Ses01M_script01_3_M004,neu,51.059,53.27,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,2.2110000000000056,Ses01,Ses01M,M
Ses01M_script01_3_M005,xxx,63.71,77.5575,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,13.847500000000004,Ses01,Ses01M,M
Ses01M_script01_3_M006,neu,79.41,81.1172,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,1.7072000000000003,Ses01,Ses01M,M
Ses01M_script01_3_M007,neu,85.7,88.358,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,2.6580000000000013,Ses01,Ses01M,M
Ses01M_script01_3_M008,xxx,88.72,102.15,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,13.430000000000007,Ses01,Ses01M,M
Ses01M_script01_3_M009,hap,111.9467,120.1828,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,8.236099999999993,Ses01,Ses01M,M
Ses01M_script01_3_M010,xxx,122.3,126.075,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,3.7750000000000057,Ses01,Ses01M,M
Ses01M_script01_3_M011,xxx,126.59,130.94,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,4.349999999999994,Ses01,Ses01M,M
Ses01M_script01_3_M012,xxx,132.78,147.95,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,15.169999999999987,Ses01,Ses01M,M
Ses01M_script01_3_M013,xxx,156.22,161.5,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,5.280000000000001,Ses01,Ses01M,M
Ses01M_script01_3_M014,neu,165.6682,167.93,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,2.261799999999994,Ses01,Ses01M,M
Ses01M_script01_3_M015,xxx,171.1174,174.59,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,3.4726,Ses01,Ses01M,M
Ses01M_script01_3_M016,exc,175.33,178.07,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,2.7399999999999807,Ses01,Ses01M,M
Ses01M_script01_3_M017,xxx,184.65,194.6563,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,10.006299999999982,Ses01,Ses01M,M
Ses01M_script01_3_M018,exc,197.0,201.86,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,4.860000000000014,Ses01,Ses01M,M
Ses01M_script01_3_M019,hap,207.18,210.04,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,2.859999999999985,Ses01,Ses01M,M
Ses01M_script01_3_M020,sad,228.28,232.23,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,3.9499999999999886,Ses01,Ses01M,M
Ses01M_script01_3_M021,sad,234.59,238.48,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,3.8899999999999864,Ses01,Ses01M,M
Ses01M_script01_3_M022,sad,244.14,252.92,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,8.780000000000001,Ses01,Ses01M,M
Ses01M_script01_3_M023,sad,256.1412,259.1271,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,2.9858999999999583,Ses01,Ses01M,M
Ses01M_script01_3_M024,sad,259.351,263.97,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,4.619000000000028,Ses01,Ses01M,M
Ses01M_script01_3_M025,sad,272.34,277.8637,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,5.523700000000019,Ses01,Ses01M,M
Ses01M_script01_3_M026,sad,281.14,283.91,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,2.7700000000000387,Ses01,Ses01M,M
Ses01M_script01_3_M027,sad,288.18,291.03,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,2.849999999999966,Ses01,Ses01M,M
Ses01M_script01_3_M028,sad,293.6392,307.49,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,13.850799999999992,Ses01,Ses01M,M
Ses01M_script01_3_M029,sad,307.7375,320.03,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,12.292499999999961,Ses01,Ses01M,M
Ses01M_script01_3_M030,sad,320.1175,326.5,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,6.382499999999993,Ses01,Ses01M,M
Ses01M_script01_3_M031,sad,327.37,337.86,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,10.490000000000009,Ses01,Ses01M,M
Ses01M_script01_3_M032,sad,339.871,363.73,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,23.859000000000037,Ses01,Ses01M,M
Ses01M_script01_3_M033,sad,363.865,373.32,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,9.454999999999984,Ses01,Ses01M,M
Ses01M_script01_3_M034,sad,374.5675,388.8175,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,14.25,Ses01,Ses01M,M
Ses01M_script01_3_M035,sad,389.0888,397.095,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,8.006200000000035,Ses01,Ses01M,M
Ses01M_script01_3_M036,sad,397.3498,405.69,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,8.340199999999982,Ses01,Ses01M,M
Ses01M_script01_3_M037,sad,406.2,414.26,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,8.060000000000002,Ses01,Ses01M,M
Ses01M_script01_3_M038,sad,417.29,430.76,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,13.46999999999997,Ses01,Ses01M,M
Ses01M_script01_3_M039,sad,431.0408,439.07,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,8.029200000000003,Ses01,Ses01M,M
Ses01M_script01_3_M040,sad,439.48,449.91,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,10.430000000000007,Ses01,Ses01M,M
Ses01M_script01_3_M041,sad,460.4,463.85,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,3.4500000000000455,Ses01,Ses01M,M
Ses01M_script01_3_M042,xxx,499.46,502.27,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,2.8100000000000023,Ses01,Ses01M,M
Ses01M_script01_3_M043,hap,507.77,511.4612,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,3.6912000000000376,Ses01,Ses01M,M
Ses01M_script02_1_F000,xxx,18.9629,20.82,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script02_1.txt,1.857099999999999,Ses01,Ses01M,M
